video_id,title,country_code,publishedAt,channelId,channelTitle,categoryId,trending_date,tags,view_count,likes,dislikes,comment_count,thumbnail_link,comments_disabled,ratings_disabled,description
5Qx36TIZ2pE,PINTANDO CUADROS CON PETARDOS !! PINTAMOS UN CUADRO DE FORMA EPICA !! Makiman,MX,2019-12-14T19:21:02.000Z,UCevY-z55kr37ZAXG15F-KiA,Makiman131,24,19.17.12,Makiman131|PINTANDO CUADROS CON PETARDOS !! PINTAMOS UN CUADRO DE FORMA EPICA !! Makiman|ME FABRICAN MI PROPIO PETARDO !! Explotando PETARDOS Makiman|tirando petardos|petardos|muñecos resistentes|cohete|vacman|elastico|muñecos|la pelota mas resistente del mundo|explosiones|momentos divertidos|humor|mr musculo|MI PROPIO PETARDO|Makiman|maki|pintando cuadros|cuadro|cuadro unico|navidad|mi casa,258853,20521,490,1213,https://i.ytimg.com/vi/5Qx36TIZ2pE/default.jpg,FALSE,FALSE,Tu cuadro ! :D http://rover.ebay.com/rover/1/1185-53479-19255-0/1?icep_ff3=2&pub=5575378759&campid=5338273189&customid=&icep_item=254453425076&ipn=psmain&icep_vectorid=229501&kwid=902099&mtid=824&kw=lg&toolid=11111INSTAGRAM https://www.instagram.com/makiman131yt/Makigames: https://www.youtube.com/channel/UCXPb15Q6-_DKnSlonYJBQ_QEPIC CARS: https://www.youtube.com/channel/UC8EPSNoWsUJ2vDcsaZWljqgNEW LEVEL: https://www.youtube.com/channel/UCr6UvwvQtOERcghOtPs-QVwUpendi: https://www.youtube.com/channel/UC4NEJlO6hnoL4yUt5QH-V7gCUCHILLO FLIP CHALLENGE RETO DE CUCHILLOS https://youtu.be/5J2sFngHT9oREVOLVER VS COCA COLA !! (SALE MAL) https://youtu.be/DzXM6DaUgzITwitter: https://twitter.com/Makiman131Camilo: https://www.youtube.com/channel/UCZtgdjYHKT-fxoIvzeA11wwFix: https://www.youtube.com/channel/UC0-vbwBkwTXhf3jCmkxW-iAMI FACEBOOK: https://www.facebook.com/pages/Makiman131/1391609827772775
s5ujpIdHpqk,Morat - Enamórate De Alguien Más,MX,2019-12-12T23:00:11.000Z,UCncmmq2xV1002xNnx9_rDhw,MoratVEVO,10,19.17.12,Morat|Enamórate|Alguien|Más|Universal|Music|Spain|S.L.|Latin|Pop|enamórate de alguien más|universal music|premiere|vídeo oficial|official|video|nuevo|single|canción|conciertos|acuérdate de mi|besos en guerra|como te atreves,4206105,338890,2653,11233,https://i.ytimg.com/vi/s5ujpIdHpqk/default.jpg,FALSE,FALSE,"Enamórate De Alguien Más, canción disponible para descarga y streaming en tu plataforma digital:https://umusices.lnk.to/MedamYDFacebook: https://www.facebook.com/moratoficialInstagram: https://www.instagram.com/morat/Twitter: https://twitter.com/MoratBandaMusic video by Morat performing Enamórate De Alguien Más. © 2019 Universal Music Spain, S.L.U.http://vevo.ly/Aojj4J"
2fhKshlbXAw,Tusa,MX,2019-12-13T04:39:06.000Z,UC7n3gWRN0vQzgiOKc51aZ4w,Karol G - Topic,10,19.17.12,KAROL|Nicki|Minaj|Puro|Perreo|Navideño|Tusa,1055586,10752,1100,371,https://i.ytimg.com/vi/2fhKshlbXAw/default.jpg,FALSE,FALSE,"Provided to YouTube by Universal Music GroupTusa · KAROL G · Nicki MinajPuro Perreo Navideño℗ 2019 UMG Recordings, Inc.Released on: 2019-12-13Producer, Producer: Ovy On The DrumsComposer  Lyricist: Carolina Giraldo NavarroComposer  Lyricist: Onika MarajComposer  Lyricist: Daniel EchavarríaComposer  Lyricist: Kevyn Mauricio Cruz MorenoAuto-generated by YouTube."
PdBmnfsJTmQ,Reacciónando a NO SEAS CELOSO de Kimberly Loaiza | Yarissa,MX,2019-12-13T17:38:25.000Z,UCN11wM4F5pomSRqETiWngew,Yarissa,24,19.17.12,yarissa|belleza|entretenimiento|bromas|funciona|haul|ropa|china|maquillaje|yarissart|youtube,406294,20112,3931,1067,https://i.ytimg.com/vi/PdBmnfsJTmQ/default.jpg,FALSE,FALSE,"Reacción EN VIVO a NO SEAS CELOSO de Kimberly Loaiza | Yarissa Búscame en las redes sociales:♥ |  I N S T A G R A M: @YarissaRT♥ |  F A C E B O O K: Yarissa♥ |  T W I T T E R: @YarissaRT♥ |  T I K  T O K: @YarissaRT♥ |  S N A P C H A T @YarissaRT♥ |  PRENSA/NEGOCIOS/MEDIA  ContactoYarissa@Gmail.Com"
zrE3_0FTMWs,Christian Nodal - Vas A Querer Regresar (Lyric Video),MX,2019-12-13T05:00:11.000Z,UC8BcjeZ5Iz5hgmb_QgLRapQ,ChristianNodalVEVO,10,19.17.12,Christian|Nodal|Vas|Querer|Regresar|(Lyric|Video)|Universal|Music|Mexico|Latin|Regional|Mexican,1162539,27621,329,387,https://i.ytimg.com/vi/zrE3_0FTMWs/default.jpg,FALSE,FALSE,Music video by Christian Nodal performing Vas A Querer Regresar (Lyric Video). © 2019 Universal Music Mexico S.A. de C.V.http://vevo.ly/NhvGu7
GqSGvDhtCOI,10 Comidas Descontinuadas Que Todos Extrañamos 🤤 (Parte 15),MX,2019-12-13T19:18:31.000Z,UCUl-2o1dLbH_GCoU_B_1tsg,Luan Palomera,24,19.17.12,comidas|Luan Palomera|divertido|entretenimiento|food|risa|reir|oreo|pop tarts|cereal|rico|delicioso,932803,67784,1027,18403,https://i.ytimg.com/vi/GqSGvDhtCOI/default.jpg,FALSE,FALSE,Instagram Luan ► https://instagram.com/LuanPalomeraInstagram Toxo ► https://www.instagram.com/toxooficial¡Suscríbete! ► http://goo.gl/lKMLz1Twitter ► https://twitter.com/LuanPalomera Contacto: luanpalomera.contact@gmail.com------------------------------------------------------Facebook ► https://www.facebook.com/LuanPalomeraSnapchat ► luanpalomera------------------------------------------------------¡Los amo chicuelos! 😙🍑
DtwbaLfn57A,Ñam Ñam Episodio 100,MX,2019-12-13T19:00:02.000Z,UClXJ8vxQ0ODtW008Ri_bxPw,Casa Comedy TV,23,19.17.12,Casa|Comedy|gastronomía|gastro|reseña|review|comida|tour|streetfood|foodie|escorpión dorado|ñam ñam|garnacha|fran hevia|stand-up|stand up|street food|food|casa comedy|Vázquez sounds|Ricardo O'Farrill|Alex Fernández|Desde el galerías|Fran Hevia|Daniel Sosa|Franco Escamilla|Adult Swim|From Pachuca|vampire weekend|ezra koenig|anthony bourdain|chumel torres,482803,30440,295,1314,https://i.ytimg.com/vi/DtwbaLfn57A/default.jpg,FALSE,FALSE,¡Suscríbete! ¡Da like! Comenta qué lugares recomiendas visitar y a quién quieres ver tragando y platicando.No olvides seguirnos en todas nuestras redes para más ÑAMÑAM:Instagram: @richiesgenialFacebook: Ricardo O'FarrillTwitter: @richieofarrill_Tienda en línea: http://bit.ly/2LXosTkInstagram: @casacomedytvFacebook: CasaComedyInstagram: @namnamextravaganza
MJ6sZ7z4VHE,¡El Ángel ejecuta a Maicol enfrente de Erick! | Rosario Tijeras 3,MX,2019-12-13T05:18:28.000Z,UCq49Dchmdahq2tS9TJCv7XQ,TV Azteca Novelas y Series,24,19.17.12,rosario tijeras 3 capitulo 68|rosario tijeras jueves 12 de diciembre|muerte de maicol rosario tijeras 3,352407,3018,148,328,https://i.ytimg.com/vi/MJ6sZ7z4VHE/default.jpg,FALSE,FALSE,"Este sábado no te pierdas el gran final de Rosario Tijeras 3, la cita es a las 9:00 p.m. ¡Sólo por Azteca 7!"
GUKWynTpreY,POR ESTA RAZÓN ESTAMOS MUY FELICES / #AmorEterno,MX,2019-12-14T00:05:09.000Z,UCOq_WLazgC7IZo9NzXSmInw,AMOR ETERNO,22,19.17.12,amor eterno|fichis|pao|sergecast|pao poulain|paola poulain|pau poulain|navidad|arbol de navidad|la mejor navidad,208096,6554,543,379,https://i.ytimg.com/vi/GUKWynTpreY/default.jpg,FALSE,FALSE,"♥CONTACTO - fichisinthehouse@hotmail.comBienvenidos a la segunda temporada de #AmorEterno. Vamos a vivir muchas aventuras nuevas junto a ustedes Pandillas, siempre con mucha buena vibra y amor."
i_tgMROry84,Bryant Myers - Lowkey (Official Video),MX,2019-12-13T19:00:09.000Z,UCTHTB1_BGcac49N3527qQ9Q,Bryant Myers,10,19.17.12,bryant myers|lowkey|bryant|myers|bryan myers|tanta falta|bryant myers ig live|bryant myers instagram|bryant myers ganga|brian myers|bryant myers leak|low key|low|key|reggaeton|bad bunny bryant myers|anuel aa bryant myers|boat|models|puerto rico|dominican republic|bad bunny|anuel aa,3887477,222472,5372,7768,https://i.ytimg.com/vi/i_tgMROry84/default.jpg,FALSE,FALSE,Bryant Myers – Lowkey   #MilloGang 🎵 Stream/Download “Lowkey” en todas las plataformas digitales de música: https://smarturl.it/LowkeyBryantMyers Síganme en mis Redes SocialesFacebook: https://www.facebook.com/OfficialBryantMyersTwitter: https://twitter.com/bryanttmyers1Instagram: https://www.instagram.com/bryanttmyers Letras:Lanalizer got the fire….Tengo un flow tan carbón que tratan de imitarlo Pero ninguno se iguala Si vienes pa aca alzado el piquete se te baja Si dices que estoy volau pues ven y pícame la ala Ven y pícame la alaaaa… Toy en la mia LowKeyVisto tan carbón parece que vendo Los mios tiene rifle como los irakis Si te la buscas te los damos my GAndo en la mia LowKeyVivo tan carbón que parece que vendo kilos Los mios tiene rifle como los irakis Si te la buscas te los damos my GTenemos el spray pa las roachesUn dia Phillies plain al otro dolche El cuello bien frozen En cima cien thounsand Manin en cima cien thousandSiempre me visto spicySin usar stylistAqui son Off White todas las NikesMe gusta las bad b*ch con el flow de CardiEstoy como Jordan pal tiempo de los 90’sWorldwide…..El AP rose gold y el whiteYa yo voy a hacer millo for lifeNo me traten de copiarMy n**a don’t tryPor que yo sigoSigo aumentando la cifraLos kilos están cruzando por la migraManito para aca no vengas con disfrazBajito te los vacío si te inflasEstoy en la mia LowKeyVisto tan carbón parece que vendo kilos Los mios tiene rifle como los irakis Si te la buscas te los damos my GAndo en la mia LowKeyVivo tan carbón parece que vendo kilos Los mios tiene rifle como los irakis Si te la buscas te los damos my GSolo cash no creditUstedes frontean pero no están readyY Si matan gente es en sus sueños como Freddy Yo tengo un Draco que le dicen TomPa los ratones como Jerry Aquí la movie esta flow Holly Todas las combi con los Amiri o con los robins Son bien bobos de frente Y por redes roncan como Tony Desde aca me da la peste Esta gente están cagao Mera cómprenle los HuggiesCo-mo-su-bi…Por eso están moldioQue-tu-no-yo-si…Cabron con esto hay que aver nacidoManito que te hace quillarQue no me puedes ver brillarExtraño los brother que cayeron no van a virar Pero sigo activo con los que estánEstoy en la mia LowKeyVisto tan carbón que parece que vendo kilos Los mios tiene rifle como los irakis Si te la buscas te damos my GAndo en la mia LowKeyVivo tan carbón que parece que vendo kilos Los mios tiene rifle como los irakis Si te la buscas te damos my GPrrrrrrrrr…..AhhhhhBryant Ma…. Bra… Bra…Bra…Bryant MyersCromo LaX  Dimelo RichiRichDiemlo Lanalizer
0tUqIHwHDEc,Xbox Series X - World Premiere - 4K Trailer,MX,2019-12-13T02:12:32.000Z,UCjBp_7RuDBUYbd1LegWEJ8g,Xbox,20,19.17.12,Xbox|Xbox360|xbox 360|Xbox One|new Xbox|Xbox Series X|new Xbox console|Xbox console|Xbox trailer|Xbox video|Xbox One X|Xbox One S|Halo|Halo Infinite|Forza|Fifa|Master Chief|console|gaming|next-gen console|Power Your Dreams|console gaming|next-gen Xbox console,8423519,241607,20439,22205,https://i.ytimg.com/vi/0tUqIHwHDEc/default.jpg,FALSE,FALSE,Introducing the new Xbox Series X*. Power Your Dreams. Coming Holiday 2020. Learn more at: https://www.xbox.com/consoles/xbox-series-xFOLLOW XBOX:Youtube: https://www.youtube.com/Xbox  Facebook: https://www.facebook.com/Xbox   Twitter: https://www.twitter.com/Xbox   Instagram: https://www.instagram.com/Xbox *The availability and sale of Xbox Series X is subject to required regulatory approval(s) in your jurisdiction.
1k6-iZcaKsA,"Nacho, Joey Montana, Yandel - Ya No Más ft. Sebastian Yatra (Official Video)",MX,2019-12-13T05:00:11.000Z,UCf9WY_e35w2UV3LDLKX2jQw,NachoVEVO,10,19.17.12,Nacho|Joey Montana|Yandel|Ya No Más|UMLE|Latino|Latin|Reggaeton|Reggaeton panameño|chino y nacho|sebastian yatra|yatra yatra|joey montana nuevo tema|nacho nuevo tema|nacho nueva canción|yandel nueva canción|yandel nuevo tema|nacho ya no mas|joey montana ya no mas|yatra ya no mas|sebastian yatra ya no mas|sebastian yatra nuevo tema|yatra nuevo tema|yandel ya no mas,3144951,121365,2169,2529,https://i.ytimg.com/vi/1k6-iZcaKsA/default.jpg,FALSE,FALSE,"Nacho, Joey Montaña, Yandel “Ya No Más” ft. Sebastián Yatra (Official Video) Listen to “Ya No Más” on your favorite streaming platform: https://UMLE.lnk.to/YaNoMasSubscribe to channel: https://www.youtube.com/channel/UCEdqRdgcnZWLYn5mT38aXeg?sub_confirmation=1 Connect with Nacho on social media:Instagram: https://www.instagram.com/nacho/ Facebook: https://www.facebook.com/NachoOfficial/Twitter: https://twitter.com/nacholacriatura LYRICSUna lagrima en la camaY una botella Buchanan’sLe recuerdan la noche anteriorYeah, uoh uohTú la tenías descuidadaY con otra la engañabasY por eso ella te las cobróY ahora dice ya no másEsta vez yo no te voy a perdonarHoy se muere lo de nosotrosMe voy con otroAsí es que me la vas a pagarY ahora dice ya no másEsta vez yo no te voy a perdonarHoy se muere lo de nosotrosMe voy con otroAsí es que me la vas a pagarCorazón de piedraY anda descontroladaYa no busca un príncipe porque eso no vaA ella no le importa qué diga la genteYa no quiere ser una niña decenteAhora está soltera, puesta pa’ la misiónY se siente libre, salió de esa prisiónYa no hay nadie que le ponga condiciónEl amor pa’ ella es de ciencia ficciónAhora le gusta el pariseoIrse hasta abajo en perreoLo que hace el DJ, toca un maleanteoNo cree en la falsa labia de RomeoAhora con las amigas se le ve en el boteToda la noche probando la suerteCon la única intención de olvidarteLa verdad, no le duele perderteLo que duele es la rabia de amarteY ahora dice ya no másEsta vez yo no te voy a perdonarHoy se muere lo de nosotrosMe voy con otroAsí es que me la vas a pagarY ahora dice ya no másEsta vez yo no te voy a perdonarHoy se muere lo de nosotrosMe voy con otroAsí es que me la vas a pagarYeah, ella no es la misma ya no sienteYa no cree en los hombres porque todos los hombres mientenAhora ve todo diferenteMalvada pero inteligenteAhora está más buena, pero se volvió más malaSale pa’ la disco y lo que digan le resbalaEra un ángel y le cortaron las alasYeah, ya no cree en cuentos de hadasTú te mereces un aplausoParemos la músicaTú le engañaste sin saber que ella es únicaTú sabes que va a pasarEl karma te va a llegarCuando tú la veas bailar en los brazos de otro manTu le haces daño y ella creyéndote a ciegasSe enamoró del engaño, con la mujer no se juegaPero hoy se vaCon toa’s sus amigas a bailarUna lagrima en la camaY una botella Buchanan’sLe recuerdan la noche anteriorYeah, uoh uohTú la tenías descuidadaY con otra la engañabasY por eso ella te las cobróY ahora dice ya no másEsta vez yo no te voy a perdonarHoy se muere lo de nosotrosMe voy con otroAsí es que me la vas a pagarY ahora dice ya no másEsta vez yo no te voy a perdonarHoy se muere lo de nosotrosMe voy con otroAsí es que me la vas a pagarEsto es Venezuela, Puerto Rico, Colombia y PanamáYatra, YatraCapitán YandelJoey MontanaLa Criatura bebé, NachoTú sabes cómo esDímelo Drew#Nacho #YaNoMas #LaCriaturaBebeMusic video by Nacho, Joey Montana, Yandel performing Ya No Más. © 2019 UMG Recordings, Inc.http://vevo.ly/m5O1li"
rF0I7-gmCSk,Santa Fe Klan ft. Neto Peña & Yoss Bones - Debo Entender #YouTubeMusic,MX,2019-12-12T06:00:09.000Z,UC4Ge3cqrdyOszmnJTcMICcg,Santa Fe Klan Official,10,19.17.12,santa fe klan|sfk|473|santa fe|neto peña|yoss bones|yosbones|yos bones|el neto|debo entender|youtube|you tube|youtube music|youtubemusic|alzada|alzada films|los de alzada|casa alzada|familia alzada|rap trap|rap|raptrap|raptrap records|rap trap records|hip hop|musica|musico|latina|latino|urbano|urbana,2080224,133536,1449,2672,https://i.ytimg.com/vi/rF0I7-gmCSk/default.jpg,FALSE,FALSE,Grabado en #YouTubeMusicEscucha a #SantaFeKlan Spotify: https://open.spotify.com/artist/4tm8CEdm4pkQsEh4jIr9YpApple Music: https://itunes.apple.com/mx/artist/santa-fe-klan/1140191076Instagram: https://www.instagram.com/santa_fe_klan_473/?hl=es-laMezcla & Mastering: #RapTrapRecordsProducción: #AlzadaFilmsFilm y edición: Daniel TakenagaContrataciones: contacto.alzadafilms@gmail.comTodos los derechos reservados 2019.
Tak74wWrQYU,EXPERIENCIA JUMANJI / NAVY,MX,2019-12-13T18:00:46.000Z,UC16C6WZxTO2o9E_JYpmaCCw,Andrés Navy,24,19.17.12,andres navy|navy|experiencia|jumanji|la roca|the rock|dwayne johnson|karen guillan|kevin hart|jack black|awkwafina|nick jonas|jumanji the next level|el siguiente nivel|junket|entrevista|actores|los cabos|mexico|ruby|welcome to the jungle|federico devito|sony,480499,25323,737,1202,https://i.ytimg.com/vi/Tak74wWrQYU/default.jpg,FALSE,FALSE,"EXPERIENCIA JUMANJI / NAVY#NAVY #JUMANJI #THENEXTLEVEL #THEROCK #ELSIGUIENTENIVEL¡AMIGOS! Después de un pequeño break vacacional, les traigo mi EXPERIENCIA JUMANJI!YA SE ESTRENO JUMANJI THE NEXT LEVEL Y ME GUSTÓ IGUAL QUE LA PRIMERA PELÍCULA, FUI FAN.¡Dale LIKE y SUSCRIBETE!www.youtube.com/DeathEather14TWITTER:@AndresN4VYINSTAGRAM:@andresnavyzFacebook:Andrés Navy"
bTHWcWoMFTA,AMAS 2019 CON LA DIVAZA,MX,2019-12-12T20:58:58.000Z,UCY_37NEvihrX3Te637OTxOg,LA DIVAZA,20,19.17.12,la divaza|amas|amas 2019|american music awards 2019|selena gomez amas 2019|la divaza roast|la divaza cachete al suelo|la divaza cocinera|la divaza vs pepe y teo|la divaza juega|la divaza sugar daddy|la divaza miss universo|la divaza primer video|la divaza amas|como curé mi acné|como tratar el acné|cepillo facial eléctrico de FOREO|cepillo facial eléctrico LUNA 3|mi rutina facial|rutina matutina para la piel|como tener una piel perfecta|taylor swift amas,2168425,260305,8876,17774,https://i.ytimg.com/vi/bTHWcWoMFTA/default.jpg,FALSE,FALSE,"soy la voz de selena el secreto de mi rutina: https://foreo.se/nk7v¿PODEMOS LLEGAR A 500.000 ME GUSTAS?¡NUEVO CANAL DE TWITCH! http://www.twitch.tv/ladivaza¡SÍGUEME EN TWITTER! http://www.twitter.com/ladivaza¡HAZTE FAN EN FACEBOOK! http://www.facebook.com/ladivaza¡MIS FOTOS EN INSTAGRAM! http://www.instagram.com/ladivaza_________________________________E-MAIL DE CONTACTOladivaza@dogmacreators.com_________________________________DALE LIKE, ME GUSTA Y SUSCRIBETE! :)Si lees esto comenta: MARDITA SCOOTER BRAUN"
maX_BnxuU7A,🍿REGALANDO CHICHARRIN POR UN DIA 😋,MX,2019-12-12T22:36:39.000Z,UC0ZjNRBAXxdblxJxeEXLOtQ,somos cacahuate,23,19.17.12,🔥RETO EL BAÑO PICOSO🔥 #2|🔥BROMA TÍA BAILA CON MI AMIGO SALE MAL🔥|🔥 24 HORAS ENCERRADO AL CREW Y AMIGOS 🔥|TODO BIEN..|Mezclamos todas las papas del super mercado|Mezclamos todas las Palomitas del Cine - ¿Sabor a Unicornio?|HASTA PRONTO CONEJO VIEJO|🍲COCINANDO CON MI ABUELITA|EL MOLE MAS RICO DEL MUNDO😋,433541,39517,533,2551,https://i.ytimg.com/vi/maX_BnxuU7A/default.jpg,FALSE,FALSE,SÍGUENOS EN NUESTRAS REDES SOCIALES NUEGADO https://www.facebook.com/heber.martinezaguilarINSTAGRAMhttps://www.instagram.com/heber.martinezaguilarWUICHOFACEBOOKhttps://www.facebook.com/ervindaniel.garciaaguilarINSTAGRAMhttps://www.instagram.com/ervinrko                                                                                                                                                                                                                                                                                    https://www.instagram.com/the_drif/   EL QUE NOS ELABORA LAS MINIATURAS
yTw52W2gZxQ,EL DÍA QUE CONOCÍ A MESSI - TheGrefg,MX,2019-12-12T21:37:54.000Z,UCCEmjNPpJYhGDgaEqeeA4HA,TheGrefg,20,19.17.12,messi|lionel messi|el|día|que|conocí|grefg|thegrefg|futbol,3710152,343537,4758,10808,https://i.ytimg.com/vi/yTw52W2gZxQ/default.jpg,FALSE,FALSE,"Gracias a Lionel Messi, a Adidas y a todos vosotros!🔴 ¡Mis Directos! https://www.twitch.tv/thegrefg🦁 LÖWE https://www.loweoriginal.com★ ¡Mi Libro! https://www.planetadelibros.com/libro-los-secretos-de-youtube/279938➜ ¡Mi Mando Oficial! https://xcontrollers.es/➜ ¡Mi Silla! https://xchairsco.com/➜ ¡Mis Cascos! https://astro.family/Grefg● ¡Último vídeo de Heretics! https://youtu.be/438elJJb2c0► ¡Sígueme!• Miembro del canal https://youtube.com/thegrefg/join• Suscríbete al Canal! https://goo.gl/alqmWP• Twitter! https://twitter.com/TheGrefg• Instagram! https://instagram.com/grefg_official/• Facebook! https://www.facebook.com/TheGrefg► Team Heretics• YouTube https://www.youtube.com/teamheretics• Twitter https://twitter.com/TeamHeretics• Instagram https://www.instagram.com/teamheretics/?hl=es• Discord https://discord.gg/teamheretics• Gfuel 10% dto. Código HERETICS https://gfuel.com/teamheretics★ Gracias por la Miniatura!! Miguez https://goo.gl/WrEwDT---Vídeo creado y subido por TheGrefg."
2tkTd872IpM,Myke Towers - Rutina (Video Oficial),MX,2019-12-13T04:00:33.000Z,UCLk8IJ1TwI7Xl7UUfAD8xPQ,Myke Towers,10,19.17.12,myke towers|rutina|myke rutina|myke towers rutina|si se da|piensan|young kingz,5040313,160514,1416,2893,https://i.ytimg.com/vi/2tkTd872IpM/default.jpg,FALSE,FALSE,One World Music & Casablanca Records presentan a Myke Towers en Rutina. Video Directed by: Fernando Lugo #MykeTowers #Rutina #YoungKingz
iztsgY1-EEc,Broma a Lizbeth Rodríguez. Total FAIL,MX,2019-12-11T22:45:11.000Z,UCEG_X195mDPg7KpAKiFg5jQ,Carolina Díaz,24,19.17.12,broma|amigas|lizbeth rodriguez|exponiendo infieles|video|comico|verdad|incomodo|risa,3669429,158051,117255,34668,https://i.ytimg.com/vi/iztsgY1-EEc/default.jpg,FALSE,FALSE,"CAROLINA DIAZFacebook: https://www.facebook.com/SoyCarolinaDiazInstagram: https://www.instagram.com/soycarolinadiazYoutube: https://www.youtube.com/c/SoyCarolinaDiaz"
FMx_277t5jg,¡DETRÁS DE CÁMARAS! - SOY ASÍ - Lulu99,MX,2019-12-12T20:00:02.000Z,UCCyCcRlr_NRDP-JFAhBxq1g,Lulu99,24,19.17.12,lulu|lulu99|lulu 99|99|niños|niñas|vs|adolescente|escuela|colegio|primaria|secundaria|nerd|popular|DETRÁS DE CÁMARAS|SOY ASÍ|no quieras cambiarme|lulu99 cancion|lulu99 ami rodriguez|tipos de personas en la ducha|10 trucos virales que funcionan|roast lulu99|los polinesios|123 go spanish|kimberly loaiza|luisito comunica|sandra cires art|behid the scenes,576331,34856,652,3393,https://i.ytimg.com/vi/FMx_277t5jg/default.jpg,FALSE,FALSE,"Escucha mi canción SOY ASÍ: https://youtu.be/FMx_277t5jg¡Sigueme en mis redes sociales!FACEBOOK : https://www.facebook.com/YoutubeLulu99TWITTER: https://twitter.com/LuisaLulu99INSTAGRAM : https://www.instagram.com/luisalulu99/ACERCA DE MI:Hola!, yo soy Lulu99 y en este canal espero que encuentres entretenimiento, videos de risa y algunos videos para chicas, a veces subo videos de moda, maquillaje, DIY, retos y otros, pero principalmente subo videos tipo sketch como expectativa vs realidad y videos al estilo cosas tipicas de... con los que espero puedas tener un poco de entretenimiento, risa, o diversion. Hago el intento para que mis videos de risa te gusten mucho, aunque sé que no soy muy graciosa a veces trato de que sean videos divertidos y te gusten bastante.Me encanta ver videos de Pautips, Mariale, Yuya, Musas, whatthechic, CaELiKe, Gibby :), Sophie Giraldo, Katie Angel, La Bala,  Maqui015, Los Polinesios, HolaSoyGerman, EnchufeTV, ExtraPolinesios, también de casi todos los youtubers colombianos, youtubers mexicanos y youtubers españoles. La mayoria de sus videos me gustan mucho, más que todo sus videos de entretenimieno o videos graciosos, o en el caso de las youtubers mujeres me gustan sus videos de moda o videos para chicas.Mas arriba puede encontrar mis redes sociales para que puedas seguirme! :)"
0EQ-NNM8l64,Melanie Martinez - Strawberry Shortcake [Official Music Video],MX,2019-12-12T18:01:25.000Z,UC2YnEq5Fc5_zEO6bo0oNzCQ,melanie martinez,10,19.17.12,melanie martinez|melanie|martinez|atlantic records|atlantic|crybaby|cry baby|dollhouse|doll house|pity party|sippy cup,1346888,130394,1734,6412,https://i.ytimg.com/vi/0EQ-NNM8l64/default.jpg,FALSE,FALSE,"Written and Directed by Melanie MartinezExecutive Producers: Wes Teshome, Phil Botti & Ron ShapiroProducers: Kimberly Stuckwisch & Tyler ZelinskyCo-Producer:  Gergely VargaCo-Director: Alissa TorvinenDirector of Photography: Josh McKieChoreography by Brian FriedmanProduction Design by Fernanda GuerreroCostume Design by Christina Flannery & Melanie MartinezHair by William BlairKey Make Up: Devan WeitzmanSpecial FX Make Up: Mo Meinhart Edited by Niles Howard & Emilie AubryVisual Effects Supervisor: Jeff HodgesPost Producer: Seth JosephsonMusic by Melanie Martinez, Michael Keenan & Emily WarrenCasting by Anissa Williams, Zora DeHorter & Attila Mercel  Cast:Crybaby:  Melanie MartinezCeleste: Megan GageAngelita: Emma Harvey Dancers:Gemma Nicholas Olivia Higham Angel Wharmby Lillia Radoci K-12 available now: http://melanie.lnk.to/K-12ID See Melanie on tour: https://melanie.lnk.to/TourID Watch K-12: https://melanie.lnk.to/K-12TheFilmIDSubscribe for more official content from Melanie Martinez:https://melanie.lnk.to/MMsubscribe Follow Melanie Martinezhttp://melaniemartinezmusic.comhttps://instagram.com/littlebodybighearthttps://facebook.com/melaniemartinezmusichttps://twitter.com/melanielbbhhttps://soundcloud.com/melaniemartinezmusic #MelanieMartinez #K12 #StrawberryShortcake"
4lPhbjNJMzE,Hicimos CASAS DE JENGIBRE Ft. Lapizito y Gomita,MX,2019-12-12T00:47:24.000Z,UCe3xEk6Yz-q6KdiLOeZ4Wag,Lapizin Crack,10,19.17.12,Lapizin|Lapizito|Gomita|Soy fredy|Lapizin crack|Soy Freddy|Soy araceli|Soy aracely|Payasos|Sin maquillaje|Casas|jengibre|Casas de jengibre|Challenge|Lapizin Bunny|chilarguito|Navidad|Año nuevo|Santa claus|Galletas|Dulces|merry christmas,862672,49562,1621,3507,https://i.ytimg.com/vi/4lPhbjNJMzE/default.jpg,FALSE,FALSE,Lapizin #LapizinCrackDenle like a mi video y compartanlo! Feliz Navidad :)No olviden suscribirse porque estaré subiendo cosas muy LOCAS!!!Sígueme en mis redes sociales: INSTAGRAM: https://www.instagram.com/soylapizin/...TWITTER: https://twitter.com/lapizinoficial/me...
k8V518nIJyM,Selena Gomez - Rare (Official Extended Album Trailer),MX,2019-12-12T17:01:34.000Z,UCPNxhDvTcytIdvwXWAm43cA,Selena Gomez,1,19.17.12,selena gomez|rare|lose you to love me|look at her now|SG2|Selena|New Music,1401580,190499,1222,6952,https://i.ytimg.com/vi/k8V518nIJyM/default.jpg,FALSE,FALSE,"Preorder Selena's new album 'Rare', out January 10th, 2020: http://smarturl.it/RARESGFollow Selena:Instagram: https://www.instagram.com/selenagomez/Twitter: https://twitter.com/selenagomezFacebook: https://www.facebook.com/SelenaTik Tok: https://www.tiktok.com/@selenagomezYouTube: https://smarturl.it/SelenaYTListen on Apple Music: https://smarturl.it/SGEssentialsListen on Spotify: https://smarturl.it/SelenaGomezTheHitsSpGet exclusive Selena Gomez merch, available at: http://smarturl.it/SelenaStoreSign-up to be the first to hear news from Selena: http://smarturl.it/SelenaGomez.NewsBest of Selena Gomez https://goo.gl/mgJg2sSelena Gomez Audio https://goo.gl/dmJYbd"
